"pathway","pval","padj","log2err","ES","NES","size","cluster"
"HALLMARK_ADIPOGENESIS",0.814254859611231,0.880459770114942,0.0587185879555941,0.26879119094435,0.742552326256079,17,"6"
"HALLMARK_ALLOGRAFT_REJECTION",0.339047619047619,0.553182957393484,0.0982123351217438,-0.331603089527583,-1.08627975122181,36,"6"
"HALLMARK_ANDROGEN_RESPONSE",0.823655913978495,0.880459770114942,0.0579754757571486,0.245290418425682,0.767841155003796,28,"6"
"HALLMARK_APICAL_JUNCTION",0.188841201716738,0.421075692846971,0.147331213699377,0.472176804016496,1.28713372696805,16,"6"
"HALLMARK_APOPTOSIS",0.441287878787879,0.641451831750339,0.0828962134571565,-0.298116981930854,-1.01427402896133,43,"6"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.118081180811808,0.421075692846971,0.175204047558551,-0.44190167082452,-1.31980921673754,20,"6"
"HALLMARK_COAGULATION",0.00156465137262736,0.00970083851028966,0.45505986738723,-0.624407559538148,-1.89347051381241,24,"6"
"HALLMARK_COMPLEMENT",0.160984848484848,0.421075692846971,0.150169802128406,-0.361401232016929,-1.22958404212753,43,"6"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.0012786541655598,0.00970083851028966,0.45505986738723,-0.567323461653267,-1.84996179412423,35,"6"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.604700854700855,0.74982905982906,0.0727141077934447,0.283068381264854,0.935589732109284,34,"6"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.230912476722533,0.421075692846971,0.121543282035469,-0.372485197321034,-1.16688935433677,28,"6"
"HALLMARK_FATTY_ACID_METABOLISM",0.14760147601476,0.421075692846971,0.155241966228839,-0.42477440223606,-1.26865592080541,20,"6"
"HALLMARK_G2M_CHECKPOINT",0.296052631578947,0.509868421052632,0.115734447701689,0.40537452939123,1.13801421882456,19,"6"
"HALLMARK_GLYCOLYSIS",0.455223880597015,0.641451831750339,0.080419996876154,-0.317580541003718,-0.997782129512963,29,"6"
"HALLMARK_HEME_METABOLISM",0.985347985347985,0.988938053097345,0.042331839351853,-0.192719299934477,-0.565995708497939,19,"6"
"HALLMARK_HYPOXIA",0.0011460060061505,0.00970083851028966,0.45505986738723,-0.486761632745708,-1.76329051373229,59,"6"
"HALLMARK_IL2_STAT5_SIGNALING",0.0200139342447503,0.0886331373696087,0.352487857583619,-0.449022742911439,-1.55252090096478,47,"6"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.39924670433145,0.618832391713748,0.0880945010398517,-0.340524280763285,-1.02750887222652,23,"6"
"HALLMARK_INFLAMMATORY_RESPONSE",0.000252880413724137,0.00391964641272413,0.49849310876659,-0.535363358668807,-1.89782575099803,54,"6"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.212454212454212,0.421075692846971,0.126253987849115,-0.400452847475046,-1.17608663586738,19,"6"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.218283582089552,0.421075692846971,0.12563992130984,-0.327243609934558,-1.15445687569351,53,"6"
"HALLMARK_KRAS_SIGNALING_UP",0.00315736178507522,0.0163130358895553,0.431707695803346,-0.544957373134117,-1.76727798163914,34,"6"
"HALLMARK_MITOTIC_SPINDLE",0.701525054466231,0.805454692164932,0.0662842187012672,0.275410754042413,0.85195544147608,26,"6"
"HALLMARK_MTORC1_SIGNALING",0.212806026365348,0.421075692846971,0.128142916898415,-0.349802517141724,-1.17795039008343,40,"6"
"HALLMARK_MYOGENESIS",0.206521739130435,0.421075692846971,0.141225119642531,0.429430932372302,1.22253018429178,20,"6"
"HALLMARK_P53_PATHWAY",0.573863636363636,0.74124053030303,0.0692836467392548,-0.275112450136144,-0.936006434151177,43,"6"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",6.1944666719341e-05,0.00192028466829957,0.538434096309916,-0.482590276930866,-1.89746542455599,92,"6"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.136531365313653,0.421075692846971,0.161978948883402,-0.448979596820588,-1.29211609397741,18,"6"
"HALLMARK_UV_RESPONSE_DN",0.681623931623932,0.805454692164932,0.0667426134241917,0.265037824556546,0.875995638112882,34,"6"
"HALLMARK_UV_RESPONSE_UP",0.988938053097345,0.988938053097345,0.0508054139066364,0.161858974358974,0.493035146797577,25,"6"
"HALLMARK_XENOBIOTIC_METABOLISM",0.558095238095238,0.74124053030303,0.0709609456938284,-0.297298084200654,-0.94254650356529,31,"6"
"HALLMARK_ADIPOGENESIS",0.0987801712617622,0.592681027570573,0.287805130535564,0.302118960736022,1.39131204763587,16,"7"
"HALLMARK_ALLOGRAFT_REJECTION",0.246926229508197,0.979020979020979,0.0810802057550866,-0.321406863079657,-1.17657599710171,33,"7"
"HALLMARK_ANDROGEN_RESPONSE",0.977319587628866,1,0.010787337352153,-0.142717808363774,-0.507502048506794,28,"7"
"HALLMARK_APICAL_JUNCTION",0.769230769230769,1,0.181383128498408,0.176708073722591,0.813772400400868,16,"7"
"HALLMARK_APOPTOSIS",0.990909090909091,1,0.00651414071836222,-0.115779822239651,-0.443122373337329,42,"7"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.948936170212766,1,0.0159484509317776,-0.173650318896819,-0.576570829018389,20,"7"
"HALLMARK_COAGULATION",0.0167774624490744,0.217810623865183,0.352487857583619,0.284350860665585,1.56655807840566,23,"7"
"HALLMARK_COMPLEMENT",0.000425996331565291,0.0127798899469587,0.49849310876659,0.293790016691289,2.17802952950612,41,"7"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.0217810623865183,0.217810623865183,0.352487857583619,0.219177280915489,1.56420062791296,36,"7"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.962128966223132,1,0.011622042518008,-0.15356400730034,-0.560401969295087,32,"7"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.409082370905096,0.979020979020979,0.203508959461977,0.193628911873288,1.12979800045505,28,"7"
"HALLMARK_FATTY_ACID_METABOLISM",0.0440494340480856,0.330370755360642,0.321775918075361,0.317692427354625,1.51486677118163,18,"7"
"HALLMARK_G2M_CHECKPOINT",0.424242424242424,0.979020979020979,0.271288554688953,0.210344827586207,1.00299649083101,18,"7"
"HALLMARK_GLYCOLYSIS",0.974226804123711,1,0.0111060331981493,-0.14621198834504,-0.519927291850107,28,"7"
"HALLMARK_HEME_METABOLISM",0.424242424242424,0.979020979020979,0.271288554688953,0.212237123430002,1.01201960831252,18,"7"
"HALLMARK_HYPOXIA",0.961770623742455,1,0.00989821417740655,-0.14604730364514,-0.593772099084114,58,"7"
"HALLMARK_IL2_STAT5_SIGNALING",NA,NA,NA,0.159552451155347,NA,45,"7"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.996828752642706,1,0.0113146012252547,-0.117117513978231,-0.397130134270457,22,"7"
"HALLMARK_INFLAMMATORY_RESPONSE",0.880808080808081,1,0.0175479783225763,-0.179319765413256,-0.714627189074813,54,"7"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.261968476001919,0.979020979020979,0.203508959461977,0.247036163798807,1.17795340271445,18,"7"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",1,1,NA,0.0736835589818391,0.635029872146163,50,"7"
"HALLMARK_KRAS_SIGNALING_UP",0.685738344179855,1,NA,0.124340161021968,0.765418226981557,31,"7"
"HALLMARK_MITOTIC_SPINDLE",0.772204806687565,1,0.0271669768425399,-0.228930915566307,-0.799731470951041,26,"7"
"HALLMARK_MTORC1_SIGNALING",0.193817509811576,0.969087549057882,0.249246554383295,0.180494846443604,1.30635060627357,40,"7"
"HALLMARK_MYOGENESIS",0.5,1,0.257206466468838,0.195771069970924,1.00407953416026,20,"7"
"HALLMARK_P53_PATHWAY",0.961616161616162,1,0.0103504582782501,-0.145662298068891,-0.557491123906314,42,"7"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.594,1,0.037770500132479,-0.222831012430719,-0.953214120576407,91,"7"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.352564102564103,0.979020979020979,0.0650877566917313,-0.335443119033492,-1.09208727452475,18,"7"
"HALLMARK_UV_RESPONSE_DN",0.793032786885246,1,0.0247086313801197,-0.211548781550345,-0.769282524059145,31,"7"
"HALLMARK_UV_RESPONSE_UP",0.41032117705146,0.979020979020979,0.203508959461977,0.190411569208365,1.03942555031172,25,"7"
"HALLMARK_XENOBIOTIC_METABOLISM",0.808401639344262,1,0.0236501012290726,-0.207801740593632,-0.755656668576506,31,"7"
"HALLMARK_ADIPOGENESIS",0.00820885813700843,0.0375262086263243,0.380730400722792,-0.633770196644648,-1.74221482229113,15,"8"
"HALLMARK_ALLOGRAFT_REJECTION",4.80587244919151e-05,0.00127814532203952,0.557332238758646,0.722745507465866,1.80715004040449,47,"8"
"HALLMARK_ANDROGEN_RESPONSE",0.966426858513189,0.966426858513189,0.0224414263839237,0.231643091327815,0.54631159197806,28,"8"
"HALLMARK_APICAL_JUNCTION",0.100371747211896,0.200743494423792,0.276500599254472,-0.505752628551939,-1.41667572403691,16,"8"
"HALLMARK_APOPTOSIS",0.388349514563107,0.540312368087801,0.224966093540314,-0.275250646513968,-1.04907410060438,44,"8"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.0055446714008251,0.0354858969652807,0.407017918923954,-0.601898478557139,-1.78091886658011,20,"8"
"HALLMARK_COAGULATION",0.0111106180310763,0.0444424721243052,0.380730400722792,-0.557823946827081,-1.69147406592234,22,"8"
"HALLMARK_COMPLEMENT",0.365962180200222,0.532308625745778,0.0652353056017703,0.437756184187078,1.08494414437839,44,"8"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",7.988408262747e-05,0.00127814532203952,0.538434096309916,-0.597789385225062,-2.12202895063059,36,"8"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.818285714285714,0.913710691823899,0.0287861460642093,0.305670444141402,0.744584981529476,34,"8"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.0356673128969793,0.103759455700303,0.321775918075361,-0.470338788034355,-1.53868284557626,28,"8"
"HALLMARK_FATTY_ACID_METABOLISM",0.135021097046413,0.227403952920275,0.252961123069611,-0.45112273271788,-1.32127808631355,19,"8"
"HALLMARK_G2M_CHECKPOINT",0.844444444444444,0.913710691823899,0.0338245444462164,0.320489043233902,0.709466461552125,19,"8"
"HALLMARK_GLYCOLYSIS",0.0321227833115728,0.102792906597033,0.321775918075361,-0.474877726386708,-1.55353168806505,28,"8"
"HALLMARK_HEME_METABOLISM",0.856603773584906,0.913710691823899,0.0312771255290148,0.303134387252175,0.692342888562221,21,"8"
"HALLMARK_HYPOXIA",0.0068760789203904,0.0366724209087488,0.407017918923954,-0.412247362037095,-1.6802280746515,58,"8"
"HALLMARK_IL2_STAT5_SIGNALING",0.1240478781284,0.220529561117156,0.127505315300183,0.507573236278973,1.27803168846566,51,"8"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.610576923076923,0.781538461538462,0.0449543067640062,0.389849725801115,0.915651253445681,25,"8"
"HALLMARK_INFLAMMATORY_RESPONSE",0.0790246999996313,0.194522338460631,0.287805130535564,-0.330015275686523,-1.34377423990494,57,"8"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.773584905660377,0.913710691823899,0.0361491929398957,0.337161657049076,0.770059370927101,21,"8"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.359696641386782,0.532308625745778,0.0647943366000727,0.428830775325118,1.08719142227376,56,"8"
"HALLMARK_KRAS_SIGNALING_DN",0.258790436005626,0.414064697609001,0.096240602328129,0.569282724346628,1.20679659383611,15,"8"
"HALLMARK_KRAS_SIGNALING_UP",0.0981119772915349,0.200743494423792,0.287805130535564,-0.389966165038745,-1.31593402824032,31,"8"
"HALLMARK_MITOTIC_SPINDLE",0.535911602209945,0.714548802946593,0.139599673451922,-0.298904264319262,-0.961183721210409,26,"8"
"HALLMARK_MTORC1_SIGNALING",0.0148213702716327,0.0526982054102495,0.380730400722792,-0.458479086189747,-1.68612934118539,39,"8"
"HALLMARK_MYOGENESIS",0.751054852320675,0.913710691823899,0.0982123351217438,-0.268649928729355,-0.786839673499179,19,"8"
"HALLMARK_P53_PATHWAY",0.0853895606716001,0.195176138677943,0.287805130535564,-0.369723731672935,-1.37265931194987,42,"8"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.00227721539718923,0.0182177231775138,0.431707695803346,-0.365065323283688,-1.57098708732392,93,"8"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.116935483870968,0.22011385199241,0.266350657088526,-0.473995691089633,-1.38030313320639,18,"8"
"HALLMARK_UV_RESPONSE_DN",0.925925925925926,0.955794504181601,0.0228693972350018,0.258159145169632,0.621546620503086,31,"8"
"HALLMARK_UV_RESPONSE_UP",0.0444426429525514,0.118513714540137,0.321775918075361,-0.459007026794031,-1.45108864434258,25,"8"
"HALLMARK_XENOBIOTIC_METABOLISM",0.000362018390871687,0.00386152950263133,0.49849310876659,-0.601619363621753,-2.00455060889336,30,"8"
"HALLMARK_ADIPOGENESIS",0.379256965944272,0.606811145510836,0.0802023444698144,-0.390774987573017,-1.06226282902174,17,"9"
"HALLMARK_ALLOGRAFT_REJECTION",0.787106446776612,0.899550224887556,0.0434506826723125,-0.248127255538721,-0.807287501850266,38,"9"
"HALLMARK_ANDROGEN_RESPONSE",0.376119402985075,0.606811145510836,0.0787113806986485,-0.341271892194728,-1.05597961962129,28,"9"
"HALLMARK_APICAL_JUNCTION",0.194099378881988,0.420795107033639,0.120985142145252,-0.4640023723898,-1.24470285414088,16,"9"
"HALLMARK_APOPTOSIS",0.590634441087613,0.756012084592145,0.0570059526582387,-0.275831791108327,-0.922345792575829,44,"9"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.545977011494253,0.756012084592145,0.0943563635421779,0.304889061006671,0.938082785379426,20,"9"
"HALLMARK_COAGULATION",0.0231131373563404,0.0924525494253615,0.352487857583619,-0.522277200215366,-1.55549005907497,24,"9"
"HALLMARK_COMPLEMENT",0.4051593323217,0.617385649252114,0.0756946307932749,-0.312962448532309,-1.03830702271354,43,"9"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.0056686993439095,0.045349594751276,0.407017918923954,0.446394385731629,1.68249472964787,43,"9"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.588050314465409,0.756012084592145,0.0952879846194844,0.264518822133579,0.936539379414496,36,"9"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.966076696165192,1,0.0331626424471441,-0.194434508594448,-0.608474591182087,29,"9"
"HALLMARK_FATTY_ACID_METABOLISM",0.114942528735632,0.306513409961686,0.224966093540314,0.436229452765255,1.34219095550174,20,"9"
"HALLMARK_G2M_CHECKPOINT",0.820289855072464,0.905147426286857,0.0727141077934447,0.251610720913122,0.781872763896149,21,"9"
"HALLMARK_GLYCOLYSIS",1.5038392986324e-05,0.000240614287781184,0.593325476396405,0.620428747432591,2.18951480274181,34,"9"
"HALLMARK_HEME_METABOLISM",0.0113273357615166,0.0724949488737061,0.380730400722792,0.544198977616564,1.69108199044285,21,"9"
"HALLMARK_HYPOXIA",1.8649931811001e-09,5.96797817952031e-08,0.774939030136436,0.618605425589366,2.48642436707395,65,"9"
"HALLMARK_IL2_STAT5_SIGNALING",0.0341641048660267,0.121472372856984,0.321775918075361,0.383613704410162,1.4517843460206,48,"9"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.247761194029851,0.458247066942719,0.102449405629826,-0.392679918653815,-1.16951249185778,24,"9"
"HALLMARK_INFLAMMATORY_RESPONSE",0.013867957629247,0.0739624406893174,0.380730400722792,0.373201093368206,1.49606105763126,62,"9"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.244011976047904,0.458247066942719,0.103576326612592,-0.418768849235873,-1.18126924154332,19,"9"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.0874635568513119,0.254439438112907,0.181383128498408,-0.374096431137467,-1.31057701739295,53,"9"
"HALLMARK_KRAS_SIGNALING_UP",0.0847953216374269,0.254439438112907,0.266350657088526,0.369731264282109,1.3486570297542,39,"9"
"HALLMARK_MITOTIC_SPINDLE",0.728787878787879,0.86374859708193,0.0474483193656297,-0.27251207341322,-0.8216091322038,26,"9"
"HALLMARK_MTORC1_SIGNALING",0.00128168335244382,0.013671289092734,0.45505986738723,0.484856740304462,1.83667727932339,45,"9"
"HALLMARK_MYC_TARGETS_V1",0.720994475138122,0.86374859708193,0.0768736734126542,0.296989881427416,0.84932908611555,15,"9"
"HALLMARK_MYOGENESIS",0.197247706422018,0.420795107033639,0.118815039412263,-0.435281095694271,-1.23670499099056,20,"9"
"HALLMARK_P53_PATHWAY",0.45821325648415,0.666492009431491,0.105125131597001,0.266503547313835,1.00953739428896,45,"9"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",1,1,0.0753093764172773,0.15314952030887,0.656569587369123,99,"9"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0166949664082352,0.0763198464376466,0.352487857583619,0.551829396485013,1.64159671538272,18,"9"
"HALLMARK_UV_RESPONSE_DN",0.125730994152047,0.309491677912731,0.216542836735348,0.352197540858813,1.28469982181154,39,"9"
"HALLMARK_UV_RESPONSE_UP",0.991004497751124,1,0.0327241935806629,-0.182681474380853,-0.550174792003308,25,"9"
"HALLMARK_XENOBIOTIC_METABOLISM",0.257763975155279,0.458247066942719,0.152144922367565,0.324213063925919,1.13040343001528,33,"9"
"HALLMARK_ADIPOGENESIS",0.38422131147541,0.997002997002997,0.0589694466690997,0.571205785608324,1.0796652486719,21,"10"
"HALLMARK_ALLOGRAFT_REJECTION",NA,NA,NA,-0.304056301068026,NA,40,"10"
"HALLMARK_ANDROGEN_RESPONSE",0.126126126126126,0.60960960960961,0.120433371642259,0.615920101282621,1.19559032325373,33,"10"
"HALLMARK_ANGIOGENESIS",0.16358024691358,0.677689594356261,0.105125131597001,0.650805289367124,1.21910290165091,18,"10"
"HALLMARK_APICAL_JUNCTION",0.904320987654321,0.997002997002997,0.0169971052149879,0.367090407033801,0.687641891814237,18,"10"
"HALLMARK_APOPTOSIS",0.442557442557443,0.997002997002997,0.051218434854034,0.52371297384433,1.03110668634784,52,"10"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.979716024340771,0.997002997002997,0.0086840800745758,0.282894479166618,0.538778112061465,23,"10"
"HALLMARK_COAGULATION",0.75827482447342,0.997002997002997,0.0259735747969448,0.454817352647276,0.875580985094032,28,"10"
"HALLMARK_COMPLEMENT",0.987012987012987,0.997002997002997,0.00523322083191526,0.327367055794679,0.641347871157781,46,"10"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",2.32162508522875e-06,6.73271274716338e-05,0.627256739718528,0.733928796481906,1.45820225449413,66,"10"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.0166885463439953,0.120991960993966,0.352487857583619,0.645251951973891,1.26623483683118,48,"10"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.201,0.728625,0.0911073131586733,0.58883873073256,1.14902910301084,37,"10"
"HALLMARK_FATTY_ACID_METABOLISM",0.324795081967213,0.990652858844356,0.0670512579829467,0.587340454382165,1.11016221073505,21,"10"
"HALLMARK_G2M_CHECKPOINT",0.650050864699898,0.997002997002997,0.0343431191135615,0.494369910814108,0.939101921517893,22,"10"
"HALLMARK_GLYCOLYSIS",0.522,0.997002997002997,0.0437125833579551,0.51536293906201,1.00565228591324,37,"10"
"HALLMARK_HEME_METABOLISM",0.985815602836879,0.997002997002997,0.00773927265828568,0.279494551932865,0.533529639481637,24,"10"
"HALLMARK_HYPOXIA",0.864135864135864,0.997002997002997,0.0180905963991599,0.43219182022643,0.860125275184219,70,"10"
"HALLMARK_IL2_STAT5_SIGNALING",0.976023976023976,0.997002997002997,0.00715048391330487,0.342643007419702,0.674609019874703,52,"10"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.696253340860739,0.997002997002997,0.143902565267782,-0.200775342436547,-0.736322312880015,25,"10"
"HALLMARK_INFLAMMATORY_RESPONSE",0.997002997002997,0.997002997002997,0.00250132493941571,0.258438617323405,0.513117048838073,65,"10"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.889344262295082,0.997002997002997,0.0178589946943486,0.376255061281385,0.711178921042968,21,"10"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",NA,NA,NA,-0.227057427801126,NA,54,"10"
"HALLMARK_KRAS_SIGNALING_DN",0.647119341563786,0.997002997002997,0.035090109926935,0.497266632563943,0.931490884535371,18,"10"
"HALLMARK_KRAS_SIGNALING_UP",0.46953046953047,0.997002997002997,0.048505983646947,0.524337908521743,1.02696282221036,43,"10"
"HALLMARK_MITOTIC_SPINDLE",0.926780341023069,0.997002997002997,0.0131702144400005,0.354892878773553,0.683213722147472,28,"10"
"HALLMARK_MTORC1_SIGNALING",0.983016983016983,0.997002997002997,0.00599657425469861,0.335695563292332,0.657481776566923,45,"10"
"HALLMARK_MYOGENESIS",0.00124379868727219,0.0180350809654467,0.45505986738723,0.719693300930149,1.40129046707912,36,"10"
"HALLMARK_P53_PATHWAY",0.997002997002997,0.997002997002997,0.00250132493941571,0.274509112409632,0.537793378230918,46,"10"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",NA,NA,NA,-0.200672412518417,NA,100,"10"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.341604434084261,0.990652858844356,0.203508959461977,-0.307542262678804,-1.03707353670828,18,"10"
"HALLMARK_UV_RESPONSE_DN",0.00673646083643978,0.0651191214189179,0.407017918923954,0.662885014931343,1.30083775206214,48,"10"
"HALLMARK_UV_RESPONSE_UP",0.0236847110588894,0.137371324141558,0.352487857583619,-0.389261762601209,-1.42757630432062,25,"10"
"HALLMARK_XENOBIOTIC_METABOLISM",NA,NA,NA,-0.214453146972014,NA,32,"10"
"HALLMARK_ADIPOGENESIS",0.69475138121547,0.802851118445178,0.0454059226590179,-0.319116015242788,-0.829776431550864,17,"11"
"HALLMARK_ALLOGRAFT_REJECTION",0.00768890208702314,0.0595889911744294,0.407017918923954,-0.535030412537606,-1.63102416703346,36,"11"
"HALLMARK_ANDROGEN_RESPONSE",0.414728682170543,0.737076537013802,0.066436413766281,-0.35701504126836,-1.03433266685935,28,"11"
"HALLMARK_APICAL_JUNCTION",0.017973653110562,0.0928638744045701,0.352487857583619,-0.622732810316778,-1.58941080872317,16,"11"
"HALLMARK_APOPTOSIS",0.620347394540943,0.802851118445178,0.0456790414930062,-0.286488602034815,-0.908364478618187,43,"11"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.252830188679245,0.65314465408805,0.170932335370056,0.347577329795285,1.13258322949912,21,"11"
"HALLMARK_COAGULATION",0.681392235609103,0.802851118445178,0.0448645113168564,-0.316120598700728,-0.869353757180366,22,"11"
"HALLMARK_COMPLEMENT",0.699257425742574,0.802851118445178,0.0400845633477088,-0.270083848459871,-0.852962533223076,42,"11"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.510828025477707,0.754079466181377,0.055826471778749,-0.317581043604057,-0.961217060858496,35,"11"
"HALLMARK_ESTROGEN_RESPONSE_EARLY",0.155327342747112,0.496336499321574,0.123257226381337,-0.422528356634148,-1.26773232803466,34,"11"
"HALLMARK_ESTROGEN_RESPONSE_LATE",0.471576227390181,0.737076537013802,0.0602484086158019,-0.34630081025279,-1.00329173620189,28,"11"
"HALLMARK_FATTY_ACID_METABOLISM",0.763358778625954,0.816004211634641,0.0913924325943768,0.248034175531443,0.794012986903739,19,"11"
"HALLMARK_G2M_CHECKPOINT",0.16010854816825,0.496336499321574,0.125033367555272,-0.490391102550899,-1.29039428577589,18,"11"
"HALLMARK_GLYCOLYSIS",0.0490956072351421,0.217423403469915,0.231126709673834,-0.50178549888594,-1.4537570501516,28,"11"
"HALLMARK_HEME_METABOLISM",0.648648648648649,0.802851118445178,0.0475434194201301,-0.329501390726308,-0.879279173622557,19,"11"
"HALLMARK_HYPOXIA",0.226076555023923,0.637124836885602,0.0946646223153342,-0.351634649295953,-1.16828355015245,60,"11"
"HALLMARK_IL2_STAT5_SIGNALING",0.45510455104551,0.737076537013802,0.0596037042575973,-0.317769764053039,-1.02167996674348,47,"11"
"HALLMARK_IL6_JAK_STAT3_SIGNALING",0.365461847389558,0.735759493670886,0.0745500777420554,-0.394710105611416,-1.08548039805276,22,"11"
"HALLMARK_INFLAMMATORY_RESPONSE",0.317479191438763,0.727078891257996,0.0756946307932749,-0.334726181747007,-1.1011418170708,55,"11"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",0.328358208955224,0.727078891257996,0.0808589150280032,-0.424610123801181,-1.11730101664878,18,"11"
"HALLMARK_INTERFERON_GAMMA_RESPONSE",0.0073898663514905,0.0595889911744294,0.407017918923954,-0.483079465732595,-1.58373219331239,53,"11"
"HALLMARK_KRAS_SIGNALING_UP",0.0010692077344597,0.0331454397682507,0.45505986738723,-0.620919908893958,-1.82629978999043,31,"11"
"HALLMARK_MITOTIC_SPINDLE",0.379746835443038,0.735759493670886,0.14551614609036,0.296945027193846,1.02609730252466,26,"11"
"HALLMARK_MTORC1_SIGNALING",0.475533249686324,0.737076537013802,0.0584693210386381,-0.32400854713656,-1.00466788497043,39,"11"
"HALLMARK_MYOGENESIS",0.926729986431479,0.929123711340206,0.0311335139616949,-0.227297847934121,-0.617861125640334,21,"11"
"HALLMARK_P53_PATHWAY",0.589108910891089,0.802851118445178,0.047925896705813,-0.295423739262264,-0.932989449211044,42,"11"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.00400436887858752,0.0595889911744294,0.407017918923954,-0.442869820453507,-1.55714638299331,91,"11"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.012890241414802,0.0799194967717722,0.380730400722792,-0.603196444539821,-1.5872254638913,18,"11"
"HALLMARK_UV_RESPONSE_DN",0.760869565217391,0.816004211634641,0.0992333343771191,0.219731155079856,0.811719845642022,32,"11"
"HALLMARK_UV_RESPONSE_UP",0.103674540682415,0.401738845144357,0.156312403073186,-0.479745620101055,-1.35216622518561,25,"11"
"HALLMARK_XENOBIOTIC_METABOLISM",0.929123711340206,0.929123711340206,0.0284333438791734,-0.217234110588396,-0.638946512849051,31,"11"
